Date,Low,Open,Volume,High,Close,Adjusted Close
29-10-2002,0.267143011,0.278035998,259179200,0.283571005,0.27571401,0.235023543
30-10-2002,0.276428998,0.276607007,270676000,0.292320997,0.285356998,0.243243411
31-10-2002,0.284285992,0.285535991,295836800,0.293570995,0.286963999,0.24461332
1/11/2002,0.283749998,0.284642994,189828800,0.294643015,0.292142987,0.249027908
4/11/2002,0.291963995,0.294643015,376818400,0.310357004,0.301607013,0.257095248
5/11/2002,0.291963995,0.299106985,210694400,0.302857012,0.301786005,0.257247746
6/11/2002,0.298213989,0.305000007,216389600,0.309285998,0.307500005,0.262118489
7/11/2002,0.282321006,0.30250001,336179200,0.305357009,0.285714,0.243547752
8/11/2002,0.277143002,0.285892993,190064000,0.289285988,0.282857001,0.241112411
11/11/2002,0.270000011,0.281071007,152975200,0.283749998,0.270714015,0.230761483
12/11/2002,0.27285701,0.273571014,223792800,0.286428988,0.279285997,0.238068372
13-11-2002,0.27285701,0.276786,231739200,0.286963999,0.278393,0.237307236
14-11-2002,0.281785995,0.28392899,141713600,0.293036014,0.291070998,0.248114064
15-11-2002,0.281428993,0.289820999,160994400,0.289999992,0.284821004,0.242786556
18-11-2002,0.277143002,0.289106995,164578400,0.289285988,0.279464006,0.23822014
19-11-2002,0.268036008,0.277678996,210952000,0.28125,0.272679001,0.232436448
20-11-2002,0.272320986,0.273214012,208740000,0.280357003,0.277321011,0.236393332
21-11-2002,0.28125,0.28392899,418482400,0.293570995,0.291963995,0.248875365
22-11-2002,0.28392899,0.287321001,227858400,0.291070998,0.285892993,0.243700266
25-11-2002,0.280535996,0.286249995,199427200,0.288213998,0.285178989,0.243091688
26-11-2002,0.272679001,0.283035994,240262400,0.28392899,0.275178999,0.234567404
27-11-2002,0.275893003,0.27857101,286798400,0.283214003,0.280714005,0.239285663
29-11-2002,0.275178999,0.281964004,143432800,0.283571005,0.276786,0.235937357
2/12/2002,0.268036008,0.28392899,398742400,0.287499994,0.271070987,0.231065765
3/12/2002,0.269643009,0.271429002,227869600,0.273929,0.270714015,0.230761483
4/12/2002,0.258929014,0.271070987,325757600,0.27125001,0.267320991,0.227869242
5/12/2002,0.259463996,0.26839301,243398400,0.269286007,0.261249989,0.222694218
6/12/2002,0.259285986,0.261606991,245358400,0.27125001,0.266963989,0.227564812
9/12/2002,0.261963993,0.266786009,236084800,0.266963989,0.263393015,0.224520892
10/12/2002,0.263036013,0.263393015,308610400,0.275893003,0.27285701,0.232588202
11/12/2002,0.269286007,0.273214012,253500800,0.276607007,0.276607007,0.235784769
12/12/2002,0.268036008,0.276964009,149340800,0.277678996,0.27125001,0.231218353
13-12-2002,0.261606991,0.270357013,164780000,0.270536005,0.264106989,0.225129545
16-12-2002,0.260892987,0.264463991,251624800,0.269643009,0.265179008,0.226043344
17-12-2002,0.261786014,0.265179008,222661600,0.27125001,0.269286007,0.229544193
18-12-2002,0.258929014,0.264286011,150701600,0.265356988,0.260179013,0.221781209
19-12-2002,0.251785994,0.259463996,347519200,0.266429007,0.253571004,0.216148451
20-12-2002,0.246070996,0.255178988,318096800,0.25999999,0.252499998,0.215235531
23-12-2002,0.252142996,0.252857,125826400,0.259820998,0.258749992,0.220563129
24-12-2002,0.255356997,0.257856995,39340000,0.25839299,0.256428987,0.218584642
26-12-2002,0.254999995,0.257499993,85422400,0.264463991,0.257142991,0.219193295
27-12-2002,0.250178993,0.25553599,80035200,0.256785989,0.251071006,0.214017421
30-12-2002,0.247143,0.251428992,155041600,0.25267899,0.251249999,0.214169979
31-12-2002,0.249107003,0.25,200726400,0.256428987,0.255892992,0.218127787
2/1/2003,0.256249994,0.256428987,181428800,0.266429007,0.264286011,0.225282148
3/1/2003,0.260535985,0.264286011,147453600,0.266606987,0.266070992,0.226803645
6/1/2003,0.26571399,0.26839301,390532800,0.274643004,0.266070992,0.226803645
7/1/2003,0.25839299,0.264106989,342344800,0.267856985,0.265179008,0.226043344
8/1/2003,0.257856995,0.260356992,229644800,0.262679011,0.259820998,0.221476078
9/1/2003,0.258929014,0.261070997,215252800,0.266429007,0.262142986,0.223455414
10/1/2003,0.258749992,0.260356992,175100800,0.264643013,0.26285699,0.224063978
13-01-2003,0.256428987,0.266070992,178942400,0.266070992,0.261249989,0.222694218
14-01-2003,0.258749992,0.262320995,186860800,0.264643013,0.260892987,0.222389907
15-01-2003,0.254642993,0.260535985,371128800,0.262499988,0.257678986,0.219650149
16-01-2003,0.253749996,0.253749996,559070400,0.263570994,0.261070997,0.222541556
17-01-2003,0.251428992,0.25999999,266761600,0.25999999,0.251785994,0.214626849
21-01-2003,0.25,0.253749996,253456000,0.257321,0.250357002,0.213408723
22-01-2003,0.246428996,0.249642998,215140800,0.25267899,0.247857004,0.211277753
23-01-2003,0.249107003,0.250892997,228256000,0.256428987,0.253035992,0.215692416
24-01-2003,0.242143005,0.254285991,305468800,0.254285991,0.246428996,0.210060522
27-01-2003,0.243750006,0.244286001,391406400,0.258929014,0.252321005,0.215082899
28-01-2003,0.252857,0.254285991,286255200,0.262320995,0.260356992,0.221932933
29-01-2003,0.255356997,0.259820998,373044000,0.269643009,0.266606987,0.22726056
30-01-2003,0.255178988,0.267500013,407058400,0.269107014,0.255713999,0.217975199
31-01-2003,0.250892997,0.253392994,341224800,0.259820998,0.256428987,0.218584642
3/2/2003,0.256249994,0.257321,264784800,0.266250014,0.261786014,0.223151088
4/2/2003,0.25553599,0.258035988,317413600,0.261606991,0.260713995,0.222237274
5/2/2003,0.257856995,0.262679011,221614400,0.266606987,0.258035988,0.219954491
6/2/2003,0.253928989,0.256428987,179149600,0.260535985,0.257678986,0.219650149
7/2/2003,0.251249999,0.259820998,269701600,0.260713995,0.25267899,0.215388104
10/2/2003,0.251071006,0.254642993,167888000,0.260179013,0.256249994,0.218432114
11/2/2003,0.253571004,0.258929014,164780000,0.261249989,0.256249994,0.218432114
12/2/2003,0.254821002,0.254821002,228687200,0.260713995,0.256963998,0.219040707
13-02-2003,0.254285991,0.257321,208493600,0.261429012,0.259642988,0.221324354
14-02-2003,0.256249994,0.260892987,243297600,0.26285699,0.261963993,0.223302871
18-02-2003,0.26285699,0.263393015,290897600,0.273214012,0.272679001,0.232436448
19-02-2003,0.262142986,0.269107014,240368800,0.270536005,0.265179008,0.226043344
20-02-2003,0.262679011,0.265179008,224352800,0.267143011,0.263749987,0.224825114
21-02-2003,0.261606991,0.264643013,157444000,0.268929005,0.267856985,0.228326127
24-02-2003,0.246428996,0.265356988,180252800,0.26839301,0.263213992,0.224368319
25-02-2003,0.260356992,0.262142986,188641600,0.269286007,0.268213987,0.228630438
26-02-2003,0.258570999,0.267679006,217095200,0.268213987,0.258929014,0.220715746
27-02-2003,0.259106994,0.260179013,154341600,0.267856985,0.265356988,0.226194978
28-02-2003,0.263749987,0.265356988,195098400,0.269463986,0.268036008,0.228478685
3/3/2003,0.259820998,0.268036008,203761600,0.270714015,0.261606991,0.2229985
4/3/2003,0.257856995,0.263213992,126414400,0.264463991,0.25999999,0.221628651
5/3/2003,0.259285986,0.260892987,126683200,0.264286011,0.261070997,0.222541556
6/3/2003,0.257142991,0.260356992,99859200,0.260713995,0.25999999,0.221628651
7/3/2003,0.25553599,0.25839299,200984000,0.262679011,0.259463996,0.221171752
10/3/2003,0.255356997,0.259106994,134573600,0.261963993,0.256606996,0.21873638
11/3/2003,0.252142996,0.256428987,161190400,0.258749992,0.254106998,0.216605321
12/3/2003,0.251071006,0.253035992,222560800,0.256963998,0.253928989,0.216453671
13-03-2003,0.253035992,0.25839299,335445600,0.264286011,0.26285699,0.224063978
14-03-2003,0.261429012,0.262142986,153098400,0.268036008,0.263929009,0.224977762
17-03-2003,0.262679011,0.265893012,399912800,0.269107014,0.268036008,0.228478685
18-03-2003,0.264643013,0.267856985,229980800,0.269463986,0.267856985,0.228326127
19-03-2003,0.264106989,0.269107014,141316000,0.270536005,0.266963989,0.227564812
20-03-2003,0.260713995,0.266606987,163178400,0.267679006,0.266250014,0.226956278
21-03-2003,0.264643013,0.269463986,297948000,0.270536005,0.267856985,0.228326127
24-03-2003,0.256249994,0.261963993,161100800,0.264286011,0.256606996,0.21873638
25-03-2003,0.256606996,0.257321,167697600,0.264820993,0.259820998,0.221476078
26-03-2003,0.255356997,0.259820998,178343200,0.25999999,0.257321,0.219345033
27-03-2003,0.255713999,0.255713999,122393600,0.262499988,0.258749992,0.220563129
28-03-2003,0.256606996,0.257142991,145303200,0.261070997,0.260179013,0.221781209
31-03-2003,0.250714004,0.255892992,256659200,0.259463996,0.252499998,0.215235531
1/4/2003,0.251249999,0.253571004,154341600,0.25553599,0.252857,0.215539768
2/4/2003,0.254821002,0.256428987,171371200,0.262320995,0.260713995,0.222237274
3/4/2003,0.256249994,0.25999999,145712000,0.262499988,0.258213997,0.220106214
4/4/2003,0.256963998,0.259285986,146020000,0.261963993,0.257321,0.219345033
7/4/2003,0.257321,0.265179008,196862400,0.266963989,0.258749992,0.220563129
8/4/2003,0.256428987,0.259106994,128934400,0.261606991,0.258035988,0.219954491
9/4/2003,0.252499998,0.259285986,146725600,0.261070997,0.253392994,0.215996683
10/4/2003,0.253571004,0.253571004,107100000,0.256963998,0.256606996,0.21873638
11/4/2003,0.230893001,0.250892997,1392708800,0.257856995,0.235714003,0.200926811
14-04-2003,0.241071001,0.244820997,502958400,0.245536,0.242500007,0.206711307
15-04-2003,0.237499997,0.242679,303968000,0.242856994,0.239106998,0.203819126
16-04-2003,0.230713993,0.231964007,1016176000,0.244106993,0.236429006,0.201536268
17-04-2003,0.227143005,0.235714003,616257600,0.236607,0.234285995,0.199709535
21-04-2003,0.231785998,0.234464005,152320000,0.235535994,0.234642997,0.200013846
22-04-2003,0.233750001,0.235357001,300568800,0.243213996,0.241249993,0.205645815
23-04-2003,0.238571003,0.241606995,209680800,0.243393004,0.242500007,0.206711307
24-04-2003,0.232143,0.241429001,325108000,0.243036002,0.239999995,0.204580262
25-04-2003,0.236249998,0.240356997,205318400,0.242500007,0.238392994,0.203210443
28-04-2003,0.239821002,0.240713999,636798400,0.249285996,0.247500002,0.210973397
29-04-2003,0.242500007,0.249642998,458236800,0.252857,0.251071006,0.214017421
30-04-2003,0.247320995,0.248750001,458175200,0.256249994,0.253928989,0.216453671
1/5/2003,0.25,0.254464,342759200,0.256963998,0.256428987,0.218584642
2/5/2003,0.256071001,0.258213997,321182400,0.260535985,0.258035988,0.219954491
5/5/2003,0.263393015,0.263749987,1555708000,0.301429003,0.287321001,0.244917497
6/5/2003,0.287499994,0.287856996,1514492000,0.319642991,0.3125,0.266380608
7/5/2003,0.305536002,0.309464008,1054379200,0.325713992,0.31517899,0.268664122
8/5/2003,0.308750004,0.316071004,687736000,0.322679013,0.321429014,0.273991734
9/5/2003,0.319285989,0.327320993,588386400,0.328570992,0.326786011,0.278558254
12/5/2003,0.323749989,0.324106991,419372800,0.334643006,0.331429005,0.282516003
13-05-2003,0.320535988,0.329106987,446796000,0.338750005,0.333393008,0.284190118
14-05-2003,0.329106987,0.336250007,355488000,0.336429,0.331250012,0.282363445
15-05-2003,0.329820991,0.332143009,284995200,0.336607009,0.334464014,0.285103202
16-05-2003,0.326429009,0.331963986,341628000,0.339464009,0.335714012,0.286168665
19-05-2003,0.32249999,0.33089301,445888800,0.333036005,0.323213995,0.275513411
20-05-2003,0.314285994,0.323213995,416220000,0.324286014,0.317678988,0.270795226
21-05-2003,0.315535992,0.317678988,305009600,0.323035985,0.318749994,0.271708161
22-05-2003,0.316785991,0.319463998,178460800,0.328570992,0.325713992,0.277644426
23-05-2003,0.320713997,0.325179011,206718400,0.329643011,0.327143013,0.278862566
27-05-2003,0.319821,0.320713997,290130400,0.337500006,0.337143004,0.287386745
28-05-2003,0.324106991,0.330356985,339679200,0.333214015,0.326429009,0.278253943
29-05-2003,0.319642991,0.326606989,333765600,0.330356985,0.323213995,0.275513411
30-05-2003,0.313035995,0.323570997,382748800,0.324642986,0.320535988,0.273230523
2/6/2003,0.308393002,0.323213995,418588800,0.326606989,0.311607003,0.265619397
3/6/2003,0.303929001,0.311428994,360858400,0.315535992,0.309107006,0.263488293
4/6/2003,0.306071013,0.308928996,271202400,0.317678988,0.314285994,0.26790297
5/6/2003,0.309464008,0.311607003,205497600,0.316785991,0.314999998,0.268511593
6/6/2003,0.306071013,0.316785991,241388000,0.322142988,0.306250006,0.261052966
9/6/2003,0.29696399,0.30250001,259952000,0.304286003,0.299820989,0.255572796
10/6/2003,0.299106985,0.301607013,176646400,0.308750004,0.306786001,0.261509895
11/6/2003,0.300179005,0.306250006,225114400,0.312678993,0.311607003,0.265619397
12/6/2003,0.311607003,0.313392997,252588000,0.319285989,0.317321002,0.27049008
13-06-2003,0.305893004,0.316964,191245600,0.320535988,0.311071008,0.265162528
16-06-2003,0.311607003,0.314285994,238526400,0.326249987,0.326249987,0.278101265
17-06-2003,0.321249992,0.328750014,177464000,0.330356985,0.324820995,0.276883185
18-06-2003,0.326963991,0.329463989,454983200,0.347856998,0.341428995,0.291040152
19-06-2003,0.335179001,0.345714003,381528000,0.350178987,0.341785997,0.291344523
20-06-2003,0.337500006,0.345535994,356546400,0.349642992,0.342857003,0.292257398
23-06-2003,0.334820986,0.344642997,307361600,0.351606995,0.340357006,0.290126383
24-06-2003,0.334286004,0.347678989,514382400,0.351249993,0.33535701,0.285864294
25-06-2003,0.334107012,0.336786002,329812000,0.34642899,0.340893,0.290583342
26-06-2003,0.333929002,0.333929002,161705600,0.344999999,0.344464004,0.293627203
27-06-2003,0.330000013,0.344642997,365792000,0.344821006,0.334464014,0.285103202
30-06-2003,0.331963986,0.333570987,222152000,0.343035996,0.340357006,0.290126383
1/7/2003,0.330536008,0.336964011,180992000,0.342500001,0.340893,0.290583342
2/7/2003,0.339643002,0.339821011,325298400,0.34642899,0.344107002,0.293322951
3/7/2003,0.338928998,0.339286,137771200,0.349106997,0.341607004,0.291191816
7/7/2003,0.341607004,0.344107002,286272000,0.360356987,0.354820997,0.302455783
8/7/2003,0.348035991,0.348571002,256737600,0.366070986,0.364286005,0.310523868
9/7/2003,0.355179012,0.360893011,213645600,0.365179002,0.355179012,0.302760869
10/7/2003,0.345892996,0.354999989,170934400,0.356070995,0.349642992,0.29804194
11/7/2003,0.348749995,0.351071,136858400,0.357143015,0.354463995,0.302151471
14-07-2003,0.354820997,0.357320994,188406400,0.364286005,0.355356991,0.302912682
15-07-2003,0.346964002,0.357499987,206645600,0.361429006,0.350178987,0.298498809
16-07-2003,0.346071005,0.35660699,250930400,0.357143015,0.354820997,0.302455783
17-07-2003,0.35946399,0.360536009,751212000,0.374107003,0.373214006,0.318134308
18-07-2003,0.364286005,0.373214006,298838400,0.378214002,0.372500002,0.317525536
21-07-2003,0.362500012,0.36946401,183808800,0.371428996,0.368036002,0.313720465
22-07-2003,0.366070986,0.372678995,198424800,0.374285996,0.371428996,0.31661272
23-07-2003,0.365357012,0.374107003,143035200,0.374285996,0.371250004,0.316460192
24-07-2003,0.363929003,0.375714004,229236000,0.383929014,0.366250008,0.312197983
25-07-2003,0.364286005,0.364464015,216686400,0.385179013,0.384642988,0.327876568
28-07-2003,0.372500002,0.383929014,170357600,0.383929014,0.374821007,0.319504112
29-07-2003,0.366429001,0.374821007,197120000,0.376428992,0.370000005,0.31539464
30-07-2003,0.360179007,0.370893002,173594400,0.373214006,0.36214301,0.308697134
31-07-2003,0.367321014,0.370357007,301464800,0.381249994,0.376428992,0.32087481
1/8/2003,0.368571013,0.375,149604000,0.379821002,0.370178998,0.315547228
4/8/2003,0.36214301,0.36660701,230115200,0.383929014,0.378749996,0.322853297
5/8/2003,0.358929008,0.381249994,249440800,0.382142991,0.363929003,0.310219616
6/8/2003,0.348214,0.358213991,245464800,0.360179007,0.350535989,0.29880321
7/8/2003,0.346785992,0.352320999,174378400,0.358749986,0.355892986,0.303369462
8/8/2003,0.349999994,0.359106988,137659200,0.35946399,0.350713998,0.298954785
11/8/2003,0.348392993,0.353929013,137228000,0.355892986,0.351071,0.299259186
12/8/2003,0.347499996,0.352856994,164438400,0.353570998,0.351785988,0.299868584
13-08-2003,0.349642992,0.354642987,284099200,0.363213986,0.360356987,0.307174742
14-08-2003,0.356070995,0.360893011,192780000,0.363036007,0.35660699,0.303978205
15-08-2003,0.351071,0.357499987,125865600,0.358393013,0.351963997,0.300020337
18-08-2003,0.35214299,0.354642987,192774400,0.364464015,0.363213986,0.309610099
19-08-2003,0.357143015,0.363750011,133688800,0.365179002,0.362857014,0.309305757
20-08-2003,0.359643012,0.360356987,273212800,0.379821002,0.375178993,0.319809407
21-08-2003,0.374107003,0.375535995,255326400,0.387679011,0.387142986,0.330007583
22-08-2003,0.368571013,0.389463991,250264000,0.392856985,0.372857004,0.317829937
25-08-2003,0.365893006,0.371071011,137782400,0.373392999,0.372500002,0.317525536
26-08-2003,0.363393009,0.370536,164959200,0.376249999,0.375892997,0.320417941
27-08-2003,0.368928999,0.373392999,225702400,0.383570999,0.383570999,0.326962739
28-08-2003,0.380892992,0.380892992,319625600,0.396786004,0.39625001,0.337770671
29-08-2003,0.393750012,0.396429002,263155200,0.408035994,0.403750002,0.344163746
2/9/2003,0.400000006,0.404642999,242132800,0.40892899,0.408035994,0.347817212
3/9/2003,0.406428993,0.407142997,268828000,0.416429013,0.409821004,0.34933871
4/9/2003,0.406607002,0.413571,199780000,0.415179014,0.407678992,0.347512931
5/9/2003,0.400178999,0.405892998,240133600,0.413392991,0.401786,0.342489511
8/9/2003,0.401250005,0.401428998,167244000,0.406964004,0.406071007,0.346142143
9/9/2003,0.395000011,0.402321011,180370400,0.404821008,0.399464011,0.3405101
10/9/2003,0.394820988,0.397320986,224890400,0.403750002,0.396070987,0.337617993
11/9/2003,0.394643009,0.397320986,213684800,0.406964004,0.402857006,0.343402624
12/9/2003,0.398393005,0.401964009,179989600,0.413213998,0.412499994,0.351622432
15-09-2003,0.395000011,0.407321006,226844800,0.40892899,0.396607012,0.338074923
16-09-2003,0.396429002,0.396607012,269007200,0.405178994,0.399286002,0.340358466
17-09-2003,0.390179008,0.399464011,289396800,0.399643004,0.395000011,0.336705118
18-09-2003,0.391963989,0.394643009,252907200,0.410535991,0.408571005,0.348273277
19-09-2003,0.400536001,0.408571005,205956800,0.411606997,0.403214008,0.343706876
22-09-2003,0.391429007,0.396070987,179821600,0.401786,0.394286007,0.336096436
23-09-2003,0.39071399,0.393213987,132451200,0.401071012,0.400536001,0.341424108
24-09-2003,0.376428992,0.396607012,301285600,0.398393005,0.380713999,0.324527323
25-09-2003,0.361606985,0.381071001,574380800,0.381606996,0.364820987,0.310979992
26-09-2003,0.359820992,0.362500012,347250400,0.387499988,0.36946401,0.314937741
29-09-2003,0.368750006,0.383749992,365702400,0.386963993,0.380356997,0.324223131
30-09-2003,0.36500001,0.376607001,285426400,0.378928989,0.370000005,0.31539464
1/10/2003,0.360536009,0.369821012,236112800,0.376785994,0.371250004,0.316460192
2/10/2003,0.36214301,0.371428996,204058400,0.371428996,0.367321014,0.313111037
3/10/2003,0.372857004,0.374821007,299600000,0.390356988,0.387320995,0.330159366
6/10/2003,0.385356992,0.386963993,268329600,0.398750007,0.398036003,0.339293033
7/10/2003,0.391250014,0.393750012,418174400,0.418036014,0.41464299,0.353449017
8/10/2003,0.405892998,0.415179014,428668800,0.420356989,0.41178599,0.35101378
9/10/2003,0.406964004,0.416070998,347748800,0.422679007,0.418749988,0.356949955
10/10/2003,0.417320997,0.419643015,174837600,0.425179005,0.422856987,0.360450953
13-10-2003,0.423570991,0.423750013,279865600,0.435892999,0.43482101,0.370649219
14-10-2003,0.43196401,0.434285998,275419200,0.441785991,0.438392997,0.373693943
15-10-2003,0.438928992,0.443749994,610103200,0.446606994,0.443213999,0.377803534
16-10-2003,0.400178999,0.425000012,975682400,0.425713986,0.415179014,0.353906006
17-10-2003,0.400536001,0.417499989,359811200,0.419463992,0.40625,0.346294791
20-10-2003,0.399643004,0.40357101,279132000,0.416785985,0.41464299,0.353449017
21-10-2003,0.40625,0.41624999,176461600,0.417856991,0.413928986,0.352840513
22-10-2003,0.405000001,0.409642994,161599200,0.414285988,0.406428993,0.346447408
23-10-2003,0.403393,0.405892998,165211200,0.413392991,0.410535991,0.349948168
24-10-2003,0.396964014,0.402857006,219856000,0.408035994,0.40357101,0.344011158
27-10-2003,0.401607007,0.40625,162013600,0.408749998,0.40357101,0.344011158
28-10-2003,0.400000006,0.402857006,251714400,0.424463987,0.423570991,0.361059546
29-10-2003,0.416785985,0.419820994,267080800,0.426786005,0.423036009,0.360603482
30-10-2003,0.408392996,0.428393006,260556800,0.428570986,0.412321001,0.351469815
31-10-2003,0.406785995,0.416070998,218153600,0.416963995,0.408749998,0.348425776
3/11/2003,0.406785995,0.407678992,302842400,0.416070998,0.413392991,0.352383524
4/11/2003,0.403393,0.411963999,249233600,0.412499994,0.409107,0.348730117
5/11/2003,0.401250005,0.407499999,322470400,0.413035989,0.411249995,0.350556821
6/11/2003,0.404464006,0.409107,397073600,0.413392991,0.412856996,0.351926684
7/11/2003,0.400893003,0.414106995,210145600,0.414999992,0.401786,0.342489511
10/11/2003,0.389999986,0.400893003,234276000,0.404464006,0.391070992,0.333355904
11/11/2003,0.383570999,0.391070992,215073600,0.393213987,0.384642988,0.327876568
12/11/2003,0.383570999,0.383570999,300003200,0.405714005,0.398750007,0.339901716
13-11-2003,0.391429007,0.394107014,212772000,0.402857006,0.400357008,0.34127149
14-11-2003,0.379999995,0.401428998,237048000,0.403750002,0.383213997,0.326658428
17-11-2003,0.374107003,0.381249994,228256000,0.381606996,0.377321005,0.321635097
18-11-2003,0.363393009,0.378749996,267192800,0.381071001,0.364464015,0.310675591
19-11-2003,0.361786008,0.367143005,344584800,0.368750006,0.364643008,0.310828358
20-11-2003,0.358929008,0.358929008,239590400,0.376428992,0.363929003,0.310219616
21-11-2003,0.354463995,0.363213986,241836000,0.367500007,0.36214301,0.308697134
24-11-2003,0.365179002,0.366070986,381824800,0.379821002,0.37767899,0.321940273
25-11-2003,0.368036002,0.379106998,268654400,0.379464,0.369286001,0.314786047
26-11-2003,0.361606985,0.373035997,245128800,0.37767899,0.370000005,0.31539464
28-11-2003,0.366429001,0.371071011,76098400,0.376249999,0.373392999,0.318286836
1/12/2003,0.375,0.375714004,361536000,0.390179008,0.387679011,0.330464453
2/12/2003,0.382321,0.385713995,205296000,0.391070992,0.384642988,0.327876568
3/12/2003,0.374285996,0.384642988,191296000,0.389999986,0.375535995,0.320113629
4/12/2003,0.370893002,0.373928994,177940000,0.378035992,0.37767899,0.321940273
5/12/2003,0.370178998,0.373214006,186177600,0.37767899,0.37232101,0.317373037
8/12/2003,0.364464015,0.371071011,148237600,0.376428992,0.375892997,0.320417941
9/12/2003,0.364286005,0.378035992,135144800,0.379464,0.365179002,0.311285108
10/12/2003,0.356429011,0.365179002,271336800,0.368036002,0.363929003,0.310219616
11/12/2003,0.360893011,0.361606985,183136800,0.381071001,0.378749996,0.322853297
12/12/2003,0.369643003,0.380713999,192673600,0.380713999,0.373035997,0.317982554
15-12-2003,0.358393013,0.383749992,388908800,0.383749992,0.360179007,0.307023019
16-12-2003,0.357320994,0.360536009,373956800,0.365893006,0.35928601,0.306261897
17-12-2003,0.353392988,0.358570993,274260000,0.35946399,0.354999989,0.302608371
18-12-2003,0.355356991,0.355356991,330915200,0.360356987,0.357856989,0.305043668
19-12-2003,0.350356996,0.360536009,453560800,0.364643008,0.351785988,0.299868584
22-12-2003,0.34375,0.350892991,377064800,0.355179012,0.354463995,0.302151471
23-12-2003,0.349999994,0.355713993,308498400,0.356249988,0.35374999,0.301542878
24-12-2003,0.350892991,0.35214299,177475200,0.367679,0.364464015,0.310675591
26-12-2003,0.363213986,0.363393009,103695200,0.373392999,0.371071011,0.316307604
29-12-2003,0.372500002,0.373392999,233458400,0.377857,0.37767899,0.321940273
30-12-2003,0.37767899,0.378214002,204853600,0.383929014,0.379999995,0.323918849
31-12-2003,0.378214002,0.381249994,174451200,0.384463996,0.381606996,0.325288624
2/1/2004,0.378214002,0.384820998,144642400,0.388393015,0.379999995,0.323918849
5/1/2004,0.382499993,0.382499993,395018400,0.399821013,0.395893008,0.337466329
6/1/2004,0.387679011,0.397320986,509348000,0.400357008,0.394463986,0.3362481
7/1/2004,0.391606987,0.394643009,586874400,0.407678992,0.403393,0.343859404
8/1/2004,0.404464006,0.407857001,460303200,0.423750013,0.417142987,0.355580181
9/1/2004,0.406964004,0.414820999,427459200,0.430893004,0.410714,0.350099921
12/1/2004,0.412499994,0.415179014,487547200,0.428570986,0.423750013,0.361212045
13-01-2004,0.426070988,0.441071004,679016800,0.443571001,0.430714011,0.36714831
14-01-2004,0.42464301,0.435714006,620043200,0.438214004,0.432143003,0.368366361
15-01-2004,0.401786,0.409107,1018208800,0.417856991,0.408035994,0.347817212
16-01-2004,0.403750002,0.408749998,372820000,0.411428988,0.405714005,0.345837861
20-01-2004,0.397320986,0.404821008,315946400,0.407142997,0.405892998,0.34599036
21-01-2004,0.400536001,0.405357003,226660000,0.410178989,0.403750002,0.344163746
22-01-2004,0.396070987,0.402857006,205004800,0.407678992,0.396070987,0.337617993
23-01-2004,0.397320986,0.400357008,227169600,0.406071007,0.402857006,0.343402624
26-01-2004,0.400536001,0.401071012,271269600,0.41178599,0.410892993,0.350252569
27-01-2004,0.407142997,0.411428988,307070400,0.415179014,0.411963999,0.351165473
28-01-2004,0.400178999,0.407857001,275402400,0.417499989,0.402143002,0.342793882
29-01-2004,0.39625001,0.404107004,212699200,0.407142997,0.405000001,0.345229238
30-01-2004,0.400357008,0.404464006,185298400,0.408392996,0.402857006,0.343402624
2/2/2004,0.394286007,0.401071012,287431200,0.407321006,0.398571014,0.339749008
3/2/2004,0.392856985,0.398214012,180812800,0.400000006,0.397500008,0.338836163
4/2/2004,0.387499988,0.392856985,305552800,0.394463986,0.389106989,0.331681728
5/2/2004,0.389463991,0.389643013,352844800,0.409107,0.400357008,0.34127149
6/2/2004,0.400000006,0.400893003,193340000,0.408749998,0.405535996,0.345686167
9/2/2004,0.401786,0.403928995,188260800,0.408214003,0.404821008,0.34507668
10/2/2004,0.40071401,0.403928995,255343200,0.412856996,0.410356998,0.34979561
11/2/2004,0.411606997,0.412321001,348544000,0.426250011,0.425000012,0.362277657
12/2/2004,0.421429008,0.421606988,183988000,0.428393006,0.423750013,0.361212045
13-02-2004,0.407678992,0.425893009,315980000,0.430357009,0.410714,0.350099921
17-02-2004,0.412499994,0.412499994,170956800,0.419463992,0.413571,0.352535278
18-02-2004,0.411606997,0.413928986,141635200,0.418570995,0.415356994,0.354057699
19-02-2004,0.400178999,0.416606992,323080800,0.422143012,0.401250005,0.342032671
20-02-2004,0.396607012,0.401786,277603200,0.401964009,0.400000006,0.340967208
23-02-2004,0.390893012,0.398929,194079200,0.401071012,0.39625001,0.337770671
24-02-2004,0.392856985,0.395357013,259056000,0.406071007,0.399286002,0.340358466
25-02-2004,0.396607012,0.39785701,276276000,0.40892899,0.407321006,0.347207665
26-02-2004,0.407142997,0.408571005,198408000,0.413928986,0.411428988,0.350709379
27-02-2004,0.409821004,0.409999996,468837600,0.428929001,0.427143008,0.36410439
1/3/2004,0.426250011,0.430357009,321680800,0.433928996,0.428929001,0.365626752
2/3/2004,0.424463987,0.428570986,256687200,0.430357009,0.425179005,0.362430245
3/3/2004,0.421429008,0.421429008,225131200,0.43196401,0.427143008,0.36410439
4/3/2004,0.426964015,0.427320987,660223200,0.45035699,0.449286014,0.382979423
5/3/2004,0.444642991,0.445535988,1540599200,0.490893006,0.477499992,0.407029599
8/3/2004,0.460714012,0.475356996,522872000,0.478392988,0.464286,0.395765632
9/3/2004,0.459820986,0.462500006,618363200,0.486250013,0.483929008,0.412509739
